                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     53,                0.93474,                0.82533,                 1.1555,                0.99876,                0.95847,                 1.1414,                0.70545,                0.65098,                0.70453,                0.39976,                  1.412,                 1.1261,                 1.4588,                 1.4283,                 1.2924,                 1.4402,              0.0003535,              0.0003535,              0.0003535
                     54,                0.95438,                0.81343,                 1.1603,                 1.0137,                0.93263,                 1.1446,                0.73424,                0.67859,                0.74369,                0.44214,                 1.3428,                 1.0698,                  1.442,                 1.3888,                 1.1662,                  1.436,             0.00034643,             0.00034643,             0.00034643
                     55,                0.93392,                0.80218,                 1.1419,                 1.0146,                0.93291,                 1.1334,                0.70594,                0.69997,                0.73903,                0.43264,                 1.3448,                 1.0723,                 1.4503,                 1.4005,                 1.1802,                 1.4605,             0.00033936,             0.00033936,             0.00033936
                     56,                0.91833,                0.77281,                 1.1315,                0.99177,                0.89804,                 1.1247,                0.73115,                0.66635,                0.73408,                0.42058,                 1.3655,                 1.0947,                 1.4574,                 1.4096,                 1.2246,                 1.4522,              0.0003323,              0.0003323,              0.0003323
                     57,                0.92188,                0.78497,                 1.1429,                0.98414,                0.90981,                 1.1334,                0.73254,                0.65678,                0.72208,                0.41445,                 1.3824,                 1.1002,                 1.4787,                 1.4284,                 1.2459,                 1.4653,             0.00032523,             0.00032523,             0.00032523
                     58,                0.90173,                0.75529,                 1.1325,                0.96921,                0.87914,                 1.1265,                0.71198,                0.61545,                0.67544,                0.38651,                 1.3988,                 1.2188,                 1.5007,                 1.4134,                 1.4517,                 1.4637,             0.00031816,             0.00031816,             0.00031816
                     59,                0.91098,                 0.7675,                 1.1287,                 0.9849,                 0.9068,                 1.1215,                0.71015,                0.64148,                0.69862,                0.38694,                 1.4684,                  1.194,                 1.5335,                  1.482,                 1.3684,                 1.5035,             0.00031109,             0.00031109,             0.00031109
                     60,                0.89693,                0.75674,                 1.1235,                0.96023,                0.87593,                 1.1172,                 0.7544,                0.68371,                0.75313,                0.41068,                 1.4377,                 1.0638,                 1.5158,                 1.4907,                 1.1761,                 1.5057,             0.00030402,             0.00030402,             0.00030402
                     61,                0.90062,                0.74157,                 1.1301,                0.97282,                0.86728,                 1.1231,                0.72007,                 0.7093,                0.75034,                0.42676,                 1.3842,                 1.0493,                  1.483,                 1.4354,                 1.2003,                 1.4819,             0.00029695,             0.00029695,             0.00029695
                     62,                0.87691,                0.74078,                 1.1086,                0.94296,                0.85378,                 1.1068,                0.70148,                0.67768,                0.71513,                0.40502,                 1.3928,                 1.1088,                 1.4809,                 1.4463,                 1.2101,                 1.4779,             0.00028988,             0.00028988,             0.00028988
                     63,                0.88802,                0.72356,                 1.1162,                0.95897,                0.85363,                 1.1118,                 0.7398,                0.66342,                0.73908,                0.42372,                 1.3758,                 1.0524,                 1.4708,                 1.4186,                 1.1959,                 1.4586,             0.00028282,             0.00028282,             0.00028282
                     64,                0.89623,                0.74819,                 1.1287,                0.97098,                0.87538,                  1.122,                0.70612,                0.69204,                 0.7396,                 0.4321,                 1.3498,                 1.0596,                 1.4589,                 1.3972,                 1.1856,                 1.4586,             0.00027575,             0.00027575,             0.00027575
                     65,                0.88463,                0.70768,                 1.1201,                0.94348,                0.81906,                 1.1099,                0.73081,                0.69749,                0.75181,                0.43324,                 1.3852,                 1.0451,                 1.4828,                 1.4332,                 1.1645,                 1.4741,             0.00026868,             0.00026868,             0.00026868
                     66,                0.87563,                 0.7319,                 1.1187,                0.93855,                0.84812,                 1.1105,                0.71733,                0.70111,                0.75104,                0.43448,                 1.3711,                 1.0503,                 1.4537,                 1.4139,                 1.1697,                 1.4419,             0.00026161,             0.00026161,             0.00026161
                     67,                0.88035,                0.72036,                 1.1104,                0.95388,                0.84778,                 1.1004,                0.71911,                0.68206,                0.74308,                0.43151,                 1.3446,                 1.0482,                 1.4362,                 1.3852,                 1.1782,                 1.4267,             0.00025454,             0.00025454,             0.00025454
                     68,                0.88169,                0.71046,                 1.1231,                0.95156,                0.82643,                 1.1132,                0.72591,                0.67589,                0.72198,                  0.422,                 1.3669,                 1.1066,                 1.4829,                 1.3933,                 1.2474,                 1.4659,             0.00024747,             0.00024747,             0.00024747
                     69,                0.87441,                0.71324,                 1.1132,                0.93339,                0.83455,                 1.1037,                0.69489,                0.70722,                0.74709,                0.42908,                 1.3714,                 1.0651,                 1.4659,                 1.4086,                 1.1929,                 1.4558,              0.0002404,              0.0002404,              0.0002404
                     70,                0.85915,                0.70383,                 1.0931,                0.93654,                0.83287,                 1.0876,                0.74081,                0.67322,                0.73273,                0.43007,                 1.3565,                 1.0767,                 1.4737,                 1.3964,                 1.2199,                 1.4602,             0.00023334,             0.00023334,             0.00023334
                     71,                0.84057,                0.67552,                 1.0957,                0.90244,                0.79314,                 1.0915,                0.76487,                0.64418,                0.72701,                0.41064,                 1.4015,                 1.1098,                 1.5071,                 1.4414,                 1.2656,                 1.4912,             0.00022627,             0.00022627,             0.00022627
                     72,                0.84213,                0.68214,                 1.0947,                0.90824,                0.80187,                 1.0881,                0.71457,                0.66081,                0.71662,                0.41755,                 1.3558,                 1.1015,                 1.4581,                 1.3858,                 1.2741,                 1.4522,              0.0002192,              0.0002192,              0.0002192
                     73,                0.84962,                 0.6874,                 1.1025,                0.90961,                0.81004,                 1.0952,                0.77222,                0.68818,                0.75156,                0.43612,                  1.349,                 1.0477,                 1.4593,                 1.3889,                 1.1848,                 1.4555,             0.00021213,             0.00021213,             0.00021213
                     74,                0.82201,                0.66501,                 1.0805,                0.90407,                0.77423,                 1.0786,                0.73354,                0.67699,                0.73634,                 0.4184,                 1.3975,                 1.0883,                 1.4889,                 1.4411,                 1.2429,                 1.4764,             0.00020506,             0.00020506,             0.00020506
                     75,                0.83173,                0.66682,                 1.0918,                0.90809,                0.77673,                 1.0858,                0.75054,                0.67909,                0.74889,                0.42845,                 1.3804,                 1.0456,                 1.5002,                   1.41,                 1.1742,                  1.477,             0.00019799,             0.00019799,             0.00019799
                     76,                 0.8036,                0.64978,                 1.0908,                0.87344,                0.74681,                 1.0884,                0.72514,                0.70988,                0.76229,                0.45309,                 1.3572,                0.99941,                 1.4555,                 1.3941,                 1.1255,                 1.4512,             0.00019092,             0.00019092,             0.00019092
                     77,                0.83113,                0.65481,                 1.0975,                0.89652,                0.76031,                  1.093,                0.75555,                0.67052,                0.74855,                0.43362,                 1.3761,                 1.0473,                 1.4967,                 1.4263,                 1.1812,                 1.4846,             0.00018385,             0.00018385,             0.00018385
                     78,                0.81059,                 0.6719,                 1.0816,                0.88405,                 0.7876,                 1.0803,                0.75867,                0.67886,                0.75204,                0.43968,                  1.357,                 1.0258,                 1.4822,                 1.4008,                  1.146,                 1.4736,             0.00017679,             0.00017679,             0.00017679
