                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     76,                0.91781,                0.66001,                 1.2331,                0.98537,                0.71036,                 1.2499,                  0.716,                0.65821,                0.71293,                0.41576,                  1.451,                 1.2051,                 1.9623,                 1.4717,                 1.2833,                 1.9624,               0.007558,               0.007558,               0.007558
                     77,                0.91567,                0.65732,                 1.2286,                0.98652,                0.70003,                 1.2438,                0.71309,                0.65836,                0.71499,                0.41632,                 1.4519,                 1.2045,                 1.9649,                 1.4719,                 1.2889,                 1.9626,               0.007525,               0.007525,               0.007525
                     78,                0.91382,                0.65471,                  1.229,                 0.9808,                0.70524,                 1.2403,                0.71375,                0.65655,                0.71354,                0.41569,                 1.4505,                 1.2084,                 1.9644,                 1.4741,                 1.2867,                 1.9643,               0.007492,               0.007492,               0.007492
                     79,                0.90707,                0.65084,                 1.2294,                0.97371,                0.69964,                 1.2423,                 0.7161,                0.65495,                0.71303,                0.41441,                 1.4501,                  1.213,                 1.9649,                 1.4721,                 1.2988,                 1.9636,               0.007459,               0.007459,               0.007459
                     80,                0.90681,                0.65097,                 1.2249,                0.97634,                0.69669,                 1.2387,                0.72323,                0.65468,                0.71298,                0.41425,                   1.45,                 1.2186,                 1.9655,                 1.4744,                 1.3005,                 1.9658,               0.007426,               0.007426,               0.007426
                     81,                0.90266,                0.65158,                 1.2254,                0.97185,                0.69855,                 1.2395,                0.72308,                0.65672,                0.70769,                 0.4093,                  1.451,                 1.2206,                 1.9666,                 1.4747,                 1.3053,                 1.9668,               0.007393,               0.007393,               0.007393
                     82,                0.90285,                0.65131,                 1.2246,                0.97291,                0.69522,                 1.2407,                0.71823,                0.65589,                0.71655,                0.41715,                 1.4499,                 1.2292,                 1.9659,                 1.4758,                  1.313,                 1.9678,                0.00736,                0.00736,                0.00736
                     83,                0.89409,                 0.6412,                 1.2179,                0.96257,                0.69136,                 1.2349,                0.71818,                0.65473,                 0.7143,                0.41712,                 1.4503,                 1.2337,                 1.9682,                 1.4763,                  1.318,                 1.9697,               0.007327,               0.007327,               0.007327
                     84,                0.90047,                 0.6454,                  1.221,                0.97235,                0.69121,                 1.2364,                0.71323,                0.65535,                0.71134,                0.41556,                 1.4507,                 1.2334,                   1.97,                 1.4723,                 1.3254,                 1.9679,               0.007294,               0.007294,               0.007294
                     85,                0.89837,                0.64138,                 1.2223,                0.96896,                0.68918,                 1.2383,                0.71706,                0.65331,                0.71306,                0.41727,                 1.4514,                 1.2289,                  1.971,                  1.476,                 1.3147,                 1.9706,               0.007261,               0.007261,               0.007261
                     86,                0.89688,                0.64045,                 1.2197,                0.96594,                0.68685,                 1.2384,                0.71406,                0.65498,                0.71323,                0.41744,                 1.4518,                 1.2283,                 1.9728,                 1.4762,                 1.3171,                 1.9715,               0.007228,               0.007228,               0.007228
                     87,                0.89441,                0.63728,                 1.2177,                   0.96,                0.68479,                 1.2365,                 0.7164,                0.65104,                0.71205,                0.41768,                 1.4528,                 1.2223,                 1.9746,                 1.4762,                 1.3164,                 1.9725,               0.007195,               0.007195,               0.007195
                     88,                0.88998,                0.63727,                 1.2119,                0.95803,                0.68427,                 1.2301,                0.71167,                 0.6561,                0.71503,                0.41993,                 1.4564,                 1.2169,                 1.9797,                 1.4768,                 1.3186,                 1.9733,               0.007162,               0.007162,               0.007162
                     89,                  0.889,                0.62853,                 1.2137,                0.95966,                0.67018,                 1.2321,                0.71077,                0.65753,                 0.7135,                0.41707,                 1.4587,                 1.2131,                 1.9824,                 1.4816,                 1.3136,                 1.9761,               0.007129,               0.007129,               0.007129
                     90,                0.88244,                0.62508,                  1.212,                0.95095,                0.66777,                  1.229,                0.71034,                 0.6572,                0.70975,                0.41425,                 1.4604,                 1.2116,                 1.9849,                 1.4815,                 1.3181,                 1.9774,               0.007096,               0.007096,               0.007096
