                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    199,                0.57327,                 0.4788,                  1.066,                0.64689,                0.50907,                 1.0903,                0.73028,                0.69705,                0.73526,                0.41861,                 1.4582,                 1.1094,                 1.9879,                 1.5119,                 1.2129,                 1.9864,             0.00043738,             0.00043738,             0.00043738
                    200,                0.56953,                0.46778,                 1.0607,                 0.6412,                0.50054,                 1.0844,                0.71424,                0.70179,                0.73301,                0.41556,                 1.4585,                 1.1061,                 1.9893,                 1.5083,                 1.2359,                 1.9862,             0.00043325,             0.00043325,             0.00043325
                    201,                0.57124,                0.46982,                 1.0499,                0.64206,                0.50115,                 1.0718,                0.73379,                0.67902,                0.72981,                0.41907,                 1.4566,                 1.1003,                 1.9936,                 1.5025,                  1.234,                 1.9792,             0.00042912,             0.00042912,             0.00042912
                    202,                0.57214,                0.47263,                 1.0545,                0.64249,                0.50901,                 1.0785,                0.75915,                0.64927,                0.73099,                0.42039,                 1.4468,                 1.1054,                 1.9831,                 1.4943,                 1.2387,                 1.9689,               0.000425,               0.000425,               0.000425
                    203,                0.57967,                0.46894,                 1.0568,                0.65392,                0.49684,                 1.0796,                0.73053,                0.67512,                0.73074,                0.41617,                  1.452,                 1.1232,                 1.9764,                 1.4982,                   1.25,                 1.9622,             0.00042087,             0.00042087,             0.00042087
                    204,                0.56153,                0.45804,                 1.0465,                0.62958,                0.48806,                 1.0708,                0.72398,                0.68645,                0.73342,                0.41688,                 1.4479,                  1.125,                  1.976,                 1.4999,                 1.2537,                 1.9646,             0.00041675,             0.00041675,             0.00041675
                    205,                 0.5687,                0.46719,                 1.0565,                0.63944,                  0.499,                 1.0801,                 0.7265,                0.68046,                0.72165,                0.41226,                 1.4587,                 1.1379,                  2.003,                 1.5042,                 1.2693,                 1.9882,             0.00041263,             0.00041263,             0.00041263
                    206,                0.56535,                0.47452,                  1.056,                0.63726,                0.50805,                 1.0803,                 0.7188,                0.68487,                0.72052,                0.41331,                 1.4535,                 1.1293,                 1.9908,                 1.5014,                 1.2502,                 1.9802,              0.0004085,              0.0004085,              0.0004085
                    207,                 0.5669,                0.47353,                 1.0542,                0.63931,                0.50984,                 1.0803,                0.75008,                0.66721,                0.72542,                0.41377,                 1.4649,                 1.1285,                 2.0123,                 1.5066,                 1.2515,                 1.9864,             0.00040438,             0.00040438,             0.00040438
                    208,                0.56065,                 0.4652,                  1.049,                0.63741,                0.49719,                 1.0731,                0.72594,                 0.7029,                0.73056,                0.41375,                 1.4553,                 1.1265,                 2.0125,                 1.5077,                 1.2746,                 1.9933,             0.00040025,             0.00040025,             0.00040025
                    209,                0.54922,                0.43992,                 1.0391,                0.61731,                0.46515,                 1.0605,                0.73559,                0.67274,                0.72711,                0.41569,                 1.4514,                 1.1284,                 2.0133,                 1.5115,                 1.2659,                  2.001,             0.00039613,             0.00039613,             0.00039613
                    210,                0.56624,                0.46146,                 1.0479,                0.63887,                0.48801,                   1.07,                0.71376,                0.69933,                0.72648,                0.41302,                 1.4511,                  1.118,                 2.0106,                 1.5123,                 1.2552,                 1.9972,               0.000392,               0.000392,               0.000392
                    211,                0.54778,                0.44946,                 1.0361,                0.61846,                0.47855,                 1.0594,                0.71875,                0.69489,                0.73308,                0.41167,                 1.4578,                 1.1001,                  2.012,                 1.5089,                 1.2605,                  1.993,             0.00038788,             0.00038788,             0.00038788
                    212,                0.55585,                0.46401,                 1.0486,                0.62928,                0.49805,                 1.0733,                0.74014,                0.68191,                0.73211,                0.41287,                  1.454,                 1.1184,                 2.0096,                  1.503,                 1.2582,                 1.9912,             0.00038375,             0.00038375,             0.00038375
                    213,                0.54487,                0.43857,                 1.0344,                 0.6164,                0.46001,                 1.0563,                0.72906,                0.69057,                0.72991,                0.40991,                 1.4647,                 1.1229,                 2.0209,                 1.5126,                 1.2701,                 1.9977,             0.00037962,             0.00037962,             0.00037962
                    214,                0.53833,                0.43327,                 1.0318,                0.60628,                0.45541,                 1.0555,                0.75544,                0.66664,                0.73532,                0.41544,                 1.4598,                  1.108,                 2.0272,                 1.5091,                 1.2491,                 2.0007,              0.0003755,              0.0003755,              0.0003755
                    215,                 0.5503,                0.43995,                 1.0447,                0.61793,                0.47235,                 1.0673,                0.74245,                0.67536,                 0.7359,                0.41859,                 1.4685,                 1.1003,                 2.0307,                 1.5158,                 1.2598,                 2.0099,             0.00037138,             0.00037138,             0.00037138
                    216,                0.54134,                0.44546,                 1.0367,                0.61043,                  0.476,                 1.0608,                0.75932,                0.67001,                0.73915,                0.41981,                  1.463,                   1.11,                 2.0267,                 1.5119,                 1.2654,                 2.0009,             0.00036725,             0.00036725,             0.00036725
                    217,                0.54521,                0.44032,                 1.0324,                0.61434,                0.47746,                 1.0574,                0.73436,                0.68669,                0.73197,                0.41325,                 1.4599,                 1.1315,                 2.0293,                 1.5139,                 1.2846,                  2.008,             0.00036313,             0.00036313,             0.00036313
                    218,                0.54244,                0.44592,                 1.0397,                0.60915,                0.47659,                 1.0628,                0.75223,                0.67069,                0.73635,                0.41787,                 1.4621,                 1.1315,                 2.0224,                 1.5087,                 1.2819,                      2,               0.000359,               0.000359,               0.000359
                    219,                0.53662,                0.43043,                 1.0317,                0.60395,                0.46509,                 1.0539,                0.76064,                0.65786,                0.73104,                0.41561,                 1.4558,                 1.1372,                 2.0184,                 1.5103,                 1.2768,                 2.0049,             0.00035487,             0.00035487,             0.00035487
                    220,                0.53167,                0.43318,                 1.0281,                0.59669,                0.47111,                 1.0481,                  0.724,                 0.6945,                0.72825,                0.40842,                 1.4556,                 1.1473,                 2.0143,                 1.5114,                 1.3026,                 2.0031,             0.00035075,             0.00035075,             0.00035075
                    221,                0.53436,                0.43169,                 1.0345,                0.60215,                0.45731,                 1.0579,                0.71625,                0.69663,                0.73158,                0.41173,                 1.4671,                 1.1599,                 2.0322,                 1.5183,                 1.3017,                 2.0184,             0.00034663,             0.00034663,             0.00034663
                    222,                0.52502,                0.42338,                 1.0259,                0.58933,                0.45088,                 1.0478,                0.74852,                0.67297,                0.72733,                0.40747,                  1.464,                  1.148,                 2.0299,                 1.5182,                 1.3048,                 2.0195,              0.0003425,              0.0003425,              0.0003425
                    223,                0.53792,                0.43805,                  1.037,                0.60792,                0.46452,                 1.0608,                0.75715,                0.67899,                0.73763,                0.41556,                 1.4565,                 1.1422,                 2.0307,                 1.5171,                 1.2812,                 2.0229,             0.00033838,             0.00033838,             0.00033838
                    224,                0.51996,                0.41528,                 1.0211,                0.58966,                0.43777,                 1.0419,                0.73071,                0.69255,                0.73675,                0.41563,                 1.4507,                 1.1346,                 2.0308,                 1.5136,                 1.2556,                 2.0211,             0.00033425,             0.00033425,             0.00033425
                    225,                0.52063,                0.42608,                 1.0292,                0.58667,                 0.4468,                 1.0543,                0.73498,                0.67996,                0.73214,                0.41472,                 1.4566,                 1.1653,                 2.0291,                 1.5174,                 1.2824,                 2.0166,             0.00033013,             0.00033013,             0.00033013
                    226,                0.52344,                0.42279,                 1.0232,                0.59035,                0.44724,                 1.0463,                0.72329,                 0.6985,                 0.7334,                0.41584,                 1.4562,                 1.1522,                 2.0332,                 1.5124,                 1.2873,                 2.0249,               0.000326,               0.000326,               0.000326
                    227,                 0.5215,                0.43067,                 1.0213,                0.58789,                0.45926,                 1.0439,                0.71751,                0.70697,                0.73047,                0.41805,                 1.4564,                 1.1418,                 2.0266,                 1.5085,                 1.2767,                 2.0194,             0.00032188,             0.00032188,             0.00032188
                    228,                0.51762,                0.42198,                 1.0177,                  0.584,                0.43682,                 1.0415,                0.72506,                0.69572,                0.73044,                 0.4133,                 1.4633,                 1.1512,                   2.03,                 1.5228,                 1.2682,                 2.0286,             0.00031775,             0.00031775,             0.00031775
                    229,                0.51238,                0.42273,                 1.0175,                0.57955,                0.44728,                 1.0396,                0.76035,                0.66887,                 0.7333,                0.41562,                 1.4609,                 1.1459,                 2.0257,                 1.5194,                 1.2705,                 2.0255,             0.00031362,             0.00031362,             0.00031362
                    230,                0.51548,                 0.4192,                 1.0223,                0.58028,                0.44723,                 1.0457,                0.77267,                0.66254,                0.73367,                0.41617,                 1.4637,                 1.1437,                 2.0353,                  1.529,                 1.2733,                  2.032,              0.0003095,              0.0003095,              0.0003095
                    231,                0.51481,                0.40768,                 1.0158,                0.58387,                0.43092,                 1.0384,                0.72033,                0.70461,                0.73602,                0.41769,                 1.4671,                 1.1324,                 2.0364,                 1.5255,                 1.2703,                 2.0346,             0.00030538,             0.00030538,             0.00030538
                    232,                0.50539,                0.41283,                 1.0134,                0.57485,                0.44326,                 1.0383,                0.73558,                0.68377,                0.73365,                0.42147,                 1.4635,                 1.1351,                 2.0285,                 1.5182,                 1.2884,                 2.0292,             0.00030125,             0.00030125,             0.00030125
                    233,                0.50911,                0.41895,                 1.0151,                0.57847,                0.44842,                 1.0394,                0.77965,                0.66669,                 0.7367,                0.42136,                 1.4709,                 1.1328,                 2.0417,                  1.523,                 1.2502,                 2.0336,             0.00029713,             0.00029713,             0.00029713
                    234,                0.50688,                0.41007,                 1.0139,                0.57316,                0.43471,                 1.0368,                 0.7342,                 0.6976,                0.73289,                0.41976,                 1.4771,                 1.1457,                 2.0508,                 1.5225,                 1.2908,                 2.0345,               0.000293,               0.000293,               0.000293
                    235,                0.51086,                 0.4126,                 1.0213,                0.57473,                0.43706,                 1.0455,                0.73775,                 0.6855,                0.73119,                0.41435,                 1.4789,                 1.1601,                 2.0495,                 1.5297,                 1.2888,                 2.0375,             0.00028888,             0.00028888,             0.00028888
                    236,                0.50225,                0.40917,                 1.0147,                0.56689,                0.42858,                 1.0347,                0.75032,                0.67316,                0.72873,                0.41052,                 1.4796,                 1.1627,                 2.0499,                 1.5268,                 1.3005,                 2.0313,             0.00028475,             0.00028475,             0.00028475
                    237,                0.50444,                0.40809,                 1.0122,                0.57311,                0.42933,                 1.0358,                0.76591,                0.66842,                 0.7336,                0.41149,                 1.4788,                 1.1579,                 2.0592,                 1.5273,                 1.2922,                 2.0465,             0.00028063,             0.00028063,             0.00028063
                    238,                0.51375,                0.41041,                 1.0209,                0.58079,                0.43052,                 1.0459,                0.74363,                0.67141,                0.72827,                0.41076,                 1.4764,                 1.1565,                 2.0642,                 1.5245,                 1.3054,                  2.047,              0.0002765,              0.0002765,              0.0002765
                    239,                0.49576,                0.40086,                 1.0142,                 0.5649,                0.42506,                 1.0404,                0.76273,                0.66379,                0.72872,                0.40895,                 1.4769,                 1.1606,                 2.0662,                 1.5307,                 1.3045,                 2.0557,             0.00027237,             0.00027237,             0.00027237
                    240,                0.50152,                0.39837,                   1.01,                0.56779,                0.42659,                 1.0348,                0.73426,                0.67012,                0.72285,                0.40781,                   1.47,                  1.155,                 2.0546,                 1.5196,                 1.3216,                 2.0461,             0.00026825,             0.00026825,             0.00026825
                    241,                0.50118,                0.39761,                 1.0091,                0.56599,                 0.4252,                 1.0334,                0.75804,                 0.6661,                0.72821,                0.41134,                 1.4648,                 1.1382,                 2.0564,                 1.5118,                 1.2998,                 2.0418,             0.00026413,             0.00026413,             0.00026413
                    242,                 0.4878,                0.39582,                 1.0041,                0.54859,                0.41069,                 1.0259,                0.74232,                0.68414,                0.73079,                0.41377,                 1.4673,                 1.1302,                 2.0595,                  1.518,                 1.2946,                 2.0489,                0.00026,                0.00026,                0.00026
                    243,                0.49695,                0.40133,                 1.0115,                0.55991,                0.42407,                 1.0331,                 0.7404,                0.68284,                0.72824,                0.41387,                 1.4683,                 1.1348,                  2.057,                 1.5146,                 1.3024,                  2.045,             0.00025587,             0.00025587,             0.00025587
                    244,                0.49693,                0.40781,                 1.0067,                0.56409,                0.43194,                 1.0298,                0.76293,                0.66203,                0.72241,                 0.4104,                 1.4673,                 1.1465,                 2.0541,                 1.5177,                  1.327,                  2.048,             0.00025175,             0.00025175,             0.00025175
                    245,                0.49901,                0.39957,                 1.0067,                0.56559,                 0.4242,                 1.0291,                0.75232,                 0.6724,                0.72634,                 0.4114,                 1.4626,                 1.1453,                 2.0467,                 1.5164,                 1.3202,                 2.0425,             0.00024762,             0.00024762,             0.00024762
                    246,                0.49228,                0.40234,                 1.0048,                0.55996,                0.42476,                 1.0277,                0.74435,                 0.6733,                0.72623,                0.41285,                 1.4612,                 1.1443,                 2.0474,                 1.5141,                  1.305,                   2.05,              0.0002435,              0.0002435,              0.0002435
                    247,                 0.4849,                0.39491,                 1.0039,                 0.5514,                0.41659,                 1.0275,                0.72473,                0.69009,                 0.7247,                 0.4127,                 1.4553,                 1.1614,                 2.0467,                 1.5166,                 1.3243,                 2.0459,             0.00023938,             0.00023938,             0.00023938
                    248,                0.48873,                0.39813,                 1.0077,                0.55353,                0.42589,                 1.0309,                0.71398,                0.68966,                0.72286,                0.40983,                 1.4635,                 1.1704,                 2.0549,                 1.5198,                 1.3387,                 2.0507,             0.00023525,             0.00023525,             0.00023525
