                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    100,                 1.0178,                0.71928,                 1.2379,                 1.0804,                 0.7738,                 1.2424,                0.66526,                0.70727,                0.68507,                0.37851,                 1.5991,                 1.3646,                 2.2087,                 1.6324,                 1.3658,                 2.1947,             0.00025218,             0.00025218,             0.00025218
                    101,                 1.0201,                0.71927,                 1.2339,                 1.0831,                0.77181,                 1.2392,                0.72696,                0.67688,                0.70593,                0.39254,                 1.5952,                 1.1492,                 2.1686,                 1.6192,                 1.1939,                  2.146,             0.00024747,             0.00024747,             0.00024747
                    102,                0.98641,                0.70376,                 1.2234,                 1.0545,                0.73755,                 1.2331,                0.72451,                0.68165,                0.70287,                0.38943,                 1.6105,                 1.2255,                 2.2445,                  1.644,                 1.2623,                 2.2232,             0.00024276,             0.00024276,             0.00024276
                    103,                0.99241,                 0.6865,                 1.2285,                 1.0591,                0.72103,                 1.2366,                0.67913,                 0.7048,                0.70283,                0.38967,                 1.6394,                 1.2159,                  2.251,                 1.6644,                 1.2906,                 2.2464,             0.00023805,             0.00023805,             0.00023805
                    104,                 1.0158,                0.70989,                 1.2327,                 1.0789,                 0.7524,                 1.2354,                0.70124,                  0.666,                0.67735,                0.37892,                  1.615,                 1.4471,                 2.2284,                 1.6496,                 1.5152,                 2.2108,             0.00023334,             0.00023334,             0.00023334
                    105,                0.97048,                0.67833,                 1.2042,                 1.0414,                0.69703,                 1.2089,                0.72231,                0.65498,                0.69117,                0.39324,                 1.6001,                  1.504,                 2.1938,                 1.6304,                 1.5702,                  2.183,             0.00022862,             0.00022862,             0.00022862
                    106,                0.98083,                0.69024,                   1.22,                 1.0424,                0.72712,                  1.221,                0.73466,                 0.6618,                0.71257,                0.40036,                 1.6088,                 1.2787,                 2.1918,                 1.6431,                 1.3324,                 2.1848,             0.00022391,             0.00022391,             0.00022391
                    107,                0.97044,                0.67287,                 1.2031,                 1.0357,                0.70798,                 1.2075,                0.73982,                0.67342,                0.72024,                0.39941,                 1.6264,                 1.1233,                 2.2209,                 1.6637,                 1.1829,                 2.2234,              0.0002192,              0.0002192,              0.0002192
                    108,                0.98683,                0.69634,                 1.2118,                 1.0617,                0.73251,                 1.2188,                0.73202,                0.67299,                0.70564,                0.38889,                 1.6368,                 1.2063,                 2.2548,                 1.6841,                  1.293,                 2.2642,             0.00021449,             0.00021449,             0.00021449
                    109,                0.97299,                 0.6824,                 1.2125,                 1.0349,                0.72695,                 1.2167,                 0.7258,                0.65421,                0.69403,                0.38513,                 1.5961,                 1.2253,                 2.1859,                 1.6197,                 1.2748,                   2.17,             0.00020977,             0.00020977,             0.00020977
                    110,                0.97149,                0.68637,                 1.2086,                 1.0419,                0.73199,                 1.2195,                0.72565,                0.71299,                0.74832,                0.41248,                 1.6319,                0.97681,                 2.2977,                 1.6708,                 1.0227,                 2.2872,             0.00020506,             0.00020506,             0.00020506
                    111,                0.96069,                0.67081,                 1.2078,                 1.0276,                0.70468,                  1.214,                0.67372,                0.74291,                0.71453,                 0.3877,                 1.6201,                 1.0412,                 2.2903,                 1.6705,                 1.0946,                  2.285,             0.00020035,             0.00020035,             0.00020035
                    112,                0.95345,                0.66171,                 1.1985,                 1.0171,                0.70041,                 1.2068,                0.72335,                0.68388,                0.69324,                0.37625,                 1.6257,                 1.2268,                 2.2678,                  1.651,                 1.2873,                 2.2444,             0.00019564,             0.00019564,             0.00019564
                    113,                0.95473,                0.65374,                 1.2021,                  1.021,                 0.6772,                 1.2092,                0.72305,                0.67667,                0.70811,                0.38776,                 1.6221,                 1.2322,                 2.2734,                 1.6572,                 1.3022,                   2.25,             0.00019092,             0.00019092,             0.00019092
                    114,                0.93913,                0.65538,                 1.1943,                 1.0108,                0.67957,                 1.2063,                 0.6982,                0.70561,                0.72768,                 0.3997,                 1.6187,                 1.1234,                 2.2901,                 1.6517,                 1.1822,                 2.2688,             0.00018621,             0.00018621,             0.00018621
                    115,                0.93585,                0.65117,                 1.1886,                 1.0059,                0.66828,                 1.1984,                0.70995,                0.67215,                  0.712,                0.39153,                 1.6271,                 1.1996,                 2.2796,                 1.6605,                 1.2765,                 2.2634,              0.0001815,              0.0001815,              0.0001815
                    116,                 0.9487,                0.65373,                 1.1926,                 1.0189,                0.68105,                 1.2023,                0.68582,                0.69025,                 0.7027,                0.38637,                 1.6087,                 1.1908,                 2.2199,                 1.6397,                 1.2748,                 2.2022,             0.00017679,             0.00017679,             0.00017679
                    117,                0.95885,                0.64812,                 1.1957,                 1.0243,                0.67517,                 1.2052,                0.71318,                0.66672,                0.70523,                0.38888,                 1.6011,                 1.1176,                 2.1997,                 1.6317,                 1.1832,                  2.182,             0.00017207,             0.00017207,             0.00017207
                    118,                0.94553,                0.66744,                 1.2058,                 1.0136,                0.70662,                 1.2144,                0.70689,                 0.6954,                0.71505,                0.39298,                 1.6345,                 1.1831,                  2.268,                 1.6567,                  1.249,                 2.2337,             0.00016736,             0.00016736,             0.00016736
                    119,                0.93145,                0.63346,                 1.1825,                0.99966,                 0.6608,                 1.1911,                0.73773,                0.67416,                0.71804,                0.39357,                 1.6278,                 1.1742,                 2.2704,                 1.6573,                 1.2544,                 2.2355,             0.00016265,             0.00016265,             0.00016265
                    120,                0.92509,                0.64192,                 1.1831,                0.99532,                0.67262,                 1.1932,                0.73693,                 0.6868,                0.70611,                 0.3876,                 1.6134,                 1.1592,                 2.2567,                 1.6428,                 1.2073,                 2.2386,             0.00015794,             0.00015794,             0.00015794
                    121,                0.93534,                0.64604,                 1.1884,                0.99899,                0.68313,                 1.1952,                0.72834,                0.67481,                0.70074,                0.37611,                 1.6252,                 1.1394,                 2.2654,                 1.6477,                 1.2407,                 2.2443,             0.00015322,             0.00015322,             0.00015322
                    122,                 0.9158,                0.63715,                 1.1796,                0.98852,                0.66179,                 1.1896,                0.73575,                0.67704,                0.71487,                  0.393,                  1.621,                 1.1985,                 2.2743,                 1.6488,                 1.3075,                 2.2438,             0.00014851,             0.00014851,             0.00014851
                    123,                0.91457,                0.63524,                 1.1809,                0.97923,                0.66307,                 1.1878,                0.73837,                0.67168,                 0.7138,                0.38935,                 1.6467,                 1.1849,                 2.3432,                 1.6679,                 1.2962,                 2.3115,              0.0001438,              0.0001438,              0.0001438
                    124,                0.91795,                0.62985,                  1.184,                0.98609,                0.65722,                 1.1889,                0.73609,                0.68101,                0.72436,                0.39531,                 1.6362,                 1.1847,                  2.307,                 1.6595,                 1.2465,                 2.2788,             0.00013909,             0.00013909,             0.00013909
                    125,                0.91561,                0.63336,                 1.1782,                0.98024,                0.65981,                 1.1855,                0.72947,                0.65782,                0.71346,                0.38911,                 1.6476,                 1.2562,                 2.3296,                 1.6781,                 1.3134,                 2.3028,             0.00013437,             0.00013437,             0.00013437
                    126,                0.88908,                0.60476,                 1.1618,                0.95453,                0.63404,                 1.1717,                0.73218,                0.66853,                0.71814,                0.39229,                 1.6707,                 1.3318,                 2.3664,                 1.6978,                 1.3673,                 2.3385,             0.00012966,             0.00012966,             0.00012966
                    127,                0.90208,                0.62308,                 1.1732,                0.97303,                0.66281,                 1.1821,                 0.7354,                0.67226,                0.72577,                0.39873,                 1.6445,                  1.228,                 2.3335,                 1.6787,                 1.2629,                 2.3148,             0.00012495,             0.00012495,             0.00012495
                    128,                0.90324,                0.61775,                 1.1797,                0.95959,                 0.6455,                 1.1873,                0.73316,                0.67494,                0.72547,                0.40107,                  1.653,                 1.2438,                 2.3271,                  1.687,                 1.2938,                 2.3155,             0.00012024,             0.00012024,             0.00012024
                    129,                0.88875,                0.60501,                 1.1614,                0.94907,                  0.636,                  1.171,                 0.7153,                0.67143,                0.72575,                  0.401,                 1.6551,                 1.3004,                 2.3264,                 1.6881,                 1.3615,                 2.3018,             0.00011553,             0.00011553,             0.00011553
                    130,                0.89445,                 0.6162,                 1.1843,                0.95449,                0.65041,                 1.1901,                0.72037,                 0.6603,                0.70713,                0.38133,                 1.6711,                 1.3673,                 2.3607,                 1.6915,                  1.443,                 2.3166,             0.00011081,             0.00011081,             0.00011081
                    131,                0.88127,                0.60604,                  1.167,                0.93892,                0.62862,                 1.1735,                0.72529,                0.66826,                0.73125,                 0.4008,                 1.6908,                 1.2459,                  2.398,                 1.7002,                 1.3236,                 2.3401,              0.0001061,              0.0001061,              0.0001061
                    132,                 0.8717,                0.59475,                 1.1584,                0.93209,                0.62691,                 1.1705,                0.70964,                0.66435,                0.71758,                0.39314,                 1.6734,                 1.2364,                  2.374,                 1.6931,                 1.3057,                 2.3282,             0.00010139,             0.00010139,             0.00010139
                    133,                0.88388,                0.59627,                 1.1567,                0.94909,                0.62741,                  1.168,                0.70646,                0.67565,                  0.728,                0.40256,                  1.669,                 1.2567,                 2.3706,                 1.6851,                 1.3464,                 2.3186,             9.6676e-05,             9.6676e-05,             9.6676e-05
                    134,                0.89367,                  0.608,                 1.1687,                0.95913,                0.63215,                 1.1798,                0.72944,                0.65333,                0.72643,                0.39993,                 1.6759,                 1.2689,                 2.3837,                    1.7,                 1.3593,                  2.337,             9.1963e-05,             9.1963e-05,             9.1963e-05
                    135,                0.87601,                0.58385,                 1.1583,                 0.9413,                  0.609,                 1.1688,                0.70091,                0.67826,                0.72417,                0.39595,                 1.6899,                 1.3401,                 2.3911,                 1.7095,                 1.4317,                 2.3462,             8.7251e-05,             8.7251e-05,             8.7251e-05
                    136,                 0.8628,                0.58471,                 1.1508,                0.92082,                0.60459,                 1.1579,                0.71871,                0.66675,                0.71363,                0.38937,                 1.6878,                 1.3276,                 2.3842,                 1.7064,                 1.4454,                 2.3396,             8.2538e-05,             8.2538e-05,             8.2538e-05
                    137,                0.85774,                0.57971,                 1.1488,                0.92054,                0.58573,                 1.1585,                0.66343,                 0.7154,                0.71045,                0.38537,                 1.6736,                 1.3201,                 2.3641,                 1.6926,                 1.4544,                 2.3214,             7.7826e-05,             7.7826e-05,             7.7826e-05
                    138,                0.85356,                0.57389,                 1.1484,                0.90696,                0.59073,                 1.1559,                0.69084,                0.68575,                0.70125,                0.37867,                 1.6716,                 1.3028,                 2.3669,                 1.6919,                 1.4549,                 2.3287,             7.3114e-05,             7.3114e-05,             7.3114e-05
                    139,                 0.8776,                0.59508,                 1.1569,                0.95278,                0.61836,                  1.171,                0.73388,                0.65776,                0.69456,                0.37297,                 1.6687,                 1.2863,                 2.3803,                 1.6875,                 1.4307,                 2.3403,             6.8401e-05,             6.8401e-05,             6.8401e-05
                    140,                0.84471,                0.58093,                 1.1465,                0.90995,                 0.6092,                 1.1557,                0.72678,                0.66873,                0.68892,                0.37028,                 1.6605,                 1.2428,                 2.3704,                 1.6831,                  1.379,                 2.3337,             6.3689e-05,             6.3689e-05,             6.3689e-05
                    141,                0.75175,                0.39954,                 1.1204,                 0.7863,                0.34783,                 1.1275,                0.73198,                0.66053,                0.67936,                0.36585,                 1.6631,                 1.2724,                 2.3756,                 1.6898,                 1.3866,                 2.3371,             5.8976e-05,             5.8976e-05,             5.8976e-05
                    142,                0.72957,                0.38442,                 1.1051,                0.76086,                0.32986,                 1.1122,                0.71371,                0.66602,                0.68083,                0.36804,                 1.6601,                 1.2971,                 2.3818,                 1.6913,                 1.4111,                 2.3407,             5.4264e-05,             5.4264e-05,             5.4264e-05
                    143,                0.70458,                0.35975,                 1.0912,                0.73704,                0.29886,                 1.0988,                 0.7163,                0.67085,                0.67795,                0.36432,                 1.6567,                 1.2964,                 2.3798,                 1.6825,                 1.4024,                  2.331,             4.9552e-05,             4.9552e-05,             4.9552e-05
                    144,                0.71354,                0.36684,                 1.0963,                0.74959,                0.30492,                 1.1029,                0.72137,                 0.6677,                0.67614,                0.36349,                 1.6488,                  1.303,                 2.3718,                 1.6806,                 1.3768,                 2.3314,             4.4839e-05,             4.4839e-05,             4.4839e-05
                    145,                0.70087,                0.36597,                 1.0881,                0.73489,                0.31302,                 1.0968,                0.70225,                0.68114,                0.68674,                0.36792,                 1.6422,                 1.2667,                 2.3741,                 1.6738,                 1.3366,                 2.3318,             4.0127e-05,             4.0127e-05,             4.0127e-05
                    146,                0.70671,                0.36363,                 1.0922,                 0.7424,                0.30547,                 1.0991,                0.70328,                 0.6889,                0.68535,                0.36823,                 1.6347,                 1.2363,                 2.3622,                  1.671,                 1.2998,                 2.3295,             3.5414e-05,             3.5414e-05,             3.5414e-05
                    147,                 0.6915,                0.35651,                 1.0863,                0.72188,                0.29365,                 1.0947,                0.70776,                0.68745,                0.69331,                0.37383,                  1.634,                 1.2481,                 2.3632,                 1.6709,                 1.3002,                 2.3383,             3.0702e-05,             3.0702e-05,             3.0702e-05
                    148,                 0.6919,                0.35666,                  1.086,                0.72006,                0.29972,                 1.0911,                0.72125,                0.67338,                0.68237,                0.36684,                 1.6355,                 1.2726,                 2.3712,                 1.6714,                 1.3265,                 2.3463,              2.599e-05,              2.599e-05,              2.599e-05
                    149,                0.67956,                0.35383,                 1.0793,                0.71263,                 0.2969,                 1.0852,                0.70919,                0.68228,                0.68374,                 0.3675,                 1.6299,                 1.2685,                 2.3633,                  1.669,                 1.3108,                 2.3413,             2.1277e-05,             2.1277e-05,             2.1277e-05
