                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     96,                0.75099,                0.52326,                 1.0765,                0.83755,                0.55643,                 1.0978,                0.76354,                0.75864,                0.79511,                 0.4598,                 1.3595,                 1.0085,                 1.5472,                 1.4182,                 1.1582,                 1.5468,               0.006898,               0.006898,               0.006898
                     97,                 0.7485,                0.52015,                 1.0733,                0.83324,                0.54486,                  1.094,                0.76028,                 0.7564,                0.79293,                0.46088,                 1.3595,                 1.0081,                 1.5484,                  1.416,                 1.1607,                  1.545,               0.006865,               0.006865,               0.006865
                     98,                0.74786,                0.51998,                 1.0777,                0.83556,                0.55347,                 1.0965,                0.75794,                0.75342,                0.79293,                0.45982,                 1.3571,                 1.0074,                 1.5466,                 1.4166,                 1.1657,                 1.5456,               0.006832,               0.006832,               0.006832
                     99,                0.74225,                0.51486,                 1.0706,                0.82384,                0.54416,                 1.0891,                0.77255,                0.75036,                0.79224,                0.46154,                 1.3568,                 1.0057,                 1.5493,                 1.4193,                 1.1583,                  1.548,               0.006799,               0.006799,               0.006799
                    100,                0.74224,                0.51825,                 1.0738,                0.82598,                0.54849,                 1.0929,                0.77909,                0.74373,                0.78956,                0.46156,                 1.3572,                  1.007,                 1.5502,                 1.4195,                 1.1724,                  1.549,               0.006766,               0.006766,               0.006766
                    101,                0.74464,                0.51286,                 1.0695,                0.83064,                 0.5412,                 1.0863,                0.78823,                0.73824,                 0.7931,                0.46111,                 1.3586,                 1.0025,                 1.5525,                 1.4145,                 1.1781,                 1.5451,               0.006733,               0.006733,               0.006733
                    102,                0.73744,                0.51288,                 1.0685,                0.82341,                0.54657,                 1.0866,                0.77611,                0.74809,                0.79337,                0.46238,                 1.3554,                 1.0008,                 1.5486,                 1.4134,                 1.1831,                 1.5442,                 0.0067,                 0.0067,                 0.0067
                    103,                0.73966,                0.51069,                 1.0678,                0.82383,                0.54348,                 1.0866,                0.78119,                0.74832,                0.79035,                0.46231,                  1.354,                 1.0008,                 1.5483,                 1.4104,                 1.1941,                 1.5476,               0.006667,               0.006667,               0.006667
                    104,                0.73893,                0.50959,                 1.0708,                0.82219,                0.53896,                 1.0875,                0.78935,                0.73901,                0.79188,                0.46448,                 1.3526,                 1.0009,                 1.5475,                 1.4125,                 1.1688,                 1.5456,               0.006634,               0.006634,               0.006634
                    105,                 0.7346,                0.50777,                 1.0671,                0.81723,                0.53388,                  1.086,                0.79137,                0.74204,                0.79113,                0.46383,                 1.3521,                0.99976,                 1.5474,                 1.4114,                 1.1863,                 1.5486,               0.006601,               0.006601,               0.006601
                    106,                0.73217,                0.50658,                 1.0679,                0.81203,                 0.5373,                 1.0874,                0.78458,                0.74515,                 0.7911,                0.46446,                 1.3509,                 1.0023,                 1.5459,                 1.4124,                 1.1849,                  1.549,               0.006568,               0.006568,               0.006568
                    107,                0.73116,                0.50826,                 1.0664,                0.81259,                0.53676,                 1.0851,                0.77908,                 0.7446,                0.79199,                0.46461,                 1.3504,                 1.0024,                 1.5454,                 1.4111,                 1.1898,                 1.5475,               0.006535,               0.006535,               0.006535
                    108,                0.71951,                0.49704,                 1.0599,                0.80383,                0.52399,                 1.0807,                0.79084,                0.73632,                0.79266,                0.46454,                 1.3484,                 1.0008,                 1.5439,                 1.4103,                 1.1894,                 1.5458,               0.006502,               0.006502,               0.006502
                    109,                0.72341,                0.50172,                   1.06,                0.80657,                 0.5297,                 1.0823,                0.77914,                0.74494,                0.79214,                0.46326,                 1.3503,                      1,                 1.5465,                 1.4081,                 1.1918,                 1.5442,               0.006469,               0.006469,               0.006469
                    110,                0.72758,                0.50366,                   1.06,                0.81242,                0.52361,                 1.0809,                0.76699,                0.75714,                0.79108,                0.46306,                 1.3485,                  1.002,                 1.5444,                 1.4064,                 1.1983,                 1.5436,               0.006436,               0.006436,               0.006436
                    111,                0.72051,                0.49745,                 1.0606,                0.80259,                0.52123,                 1.0804,                0.76979,                0.75217,                0.79209,                0.46516,                 1.3474,                      1,                 1.5437,                 1.4055,                  1.191,                 1.5424,               0.006403,               0.006403,               0.006403
                    112,                0.72309,                0.49437,                 1.0572,                0.80688,                0.51594,                 1.0759,                0.77174,                0.75236,                0.79363,                0.46823,                 1.3466,                0.99741,                 1.5431,                 1.4017,                 1.1959,                 1.5425,                0.00637,                0.00637,                0.00637
                    113,                0.71453,                0.49513,                 1.0583,                 0.7968,                0.51959,                 1.0775,                0.77112,                0.75156,                0.79337,                0.46699,                 1.3465,                0.99488,                 1.5427,                 1.4025,                 1.1913,                 1.5434,               0.006337,               0.006337,               0.006337
                    114,                0.71734,                0.49606,                 1.0569,                0.80225,                0.51286,                 1.0764,                 0.7706,                0.75302,                0.79286,                0.46756,                  1.347,                0.99133,                  1.543,                 1.4032,                 1.1953,                 1.5395,               0.006304,               0.006304,               0.006304
                    115,                0.71255,                 0.4891,                 1.0538,                0.79385,                0.51124,                 1.0726,                0.77417,                0.74885,                 0.7917,                0.46637,                 1.3476,                0.98897,                 1.5435,                 1.4041,                 1.1946,                 1.5396,               0.006271,               0.006271,               0.006271
                    116,                0.70895,                0.48763,                 1.0536,                0.79139,                0.50857,                  1.072,                0.77189,                0.75013,                0.79246,                0.46708,                 1.3473,                0.98757,                  1.544,                 1.4036,                 1.1925,                 1.5415,               0.006238,               0.006238,               0.006238
                    117,                0.71185,                0.49078,                 1.0554,                0.79384,                0.51689,                 1.0752,                0.77055,                0.75403,                0.79276,                0.46677,                 1.3471,                0.98694,                 1.5441,                 1.4048,                 1.1891,                 1.5457,               0.006205,               0.006205,               0.006205
                    118,                0.70944,                0.48516,                  1.051,                0.79318,                0.50571,                 1.0708,                0.77309,                0.74922,                0.79092,                0.46511,                 1.3475,                0.98716,                 1.5449,                 1.4021,                 1.1958,                 1.5457,               0.006172,               0.006172,               0.006172
                    119,                0.70499,                0.48483,                 1.0514,                0.78644,                0.50987,                 1.0709,                0.76791,                0.74636,                0.78867,                0.46291,                 1.3478,                 0.9874,                 1.5457,                 1.4023,                 1.2012,                 1.5423,               0.006139,               0.006139,               0.006139
                    120,                0.70884,                0.48071,                 1.0505,                 0.7941,                0.50174,                 1.0695,                0.77119,                0.74447,                0.78846,                0.46442,                 1.3488,                0.98983,                 1.5472,                 1.4031,                 1.2014,                 1.5423,               0.006106,               0.006106,               0.006106
                    121,                0.70295,                0.47951,                 1.0481,                0.78541,                0.50035,                 1.0683,                 0.7804,                 0.7351,                0.78854,                0.46448,                 1.3485,                0.99291,                 1.5473,                 1.4035,                 1.2024,                 1.5429,               0.006073,               0.006073,               0.006073
                    122,                0.69952,                0.48017,                 1.0496,                 0.7824,                0.49744,                 1.0679,                0.79058,                0.72216,                0.78878,                0.46378,                 1.3479,                0.99821,                 1.5474,                 1.4037,                 1.2118,                 1.5435,                0.00604,                0.00604,                0.00604
                    123,                0.70042,                 0.4778,                 1.0494,                0.78111,                0.49254,                 1.0689,                0.77897,                0.73218,                0.78842,                0.46266,                 1.3486,                 0.9995,                 1.5486,                 1.4048,                 1.2077,                 1.5516,               0.006007,               0.006007,               0.006007
                    124,                 0.7024,                0.47953,                  1.047,                0.78712,                0.50048,                 1.0667,                0.78466,                 0.7315,                0.78797,                0.46232,                 1.3489,                 1.0045,                   1.55,                 1.4041,                   1.21,                 1.5506,               0.005974,               0.005974,               0.005974
                    125,                0.69335,                0.47718,                 1.0458,                0.77369,                0.49346,                 1.0649,                0.78113,                0.73417,                0.78767,                0.46399,                  1.348,                 1.0058,                 1.5504,                 1.4055,                 1.2072,                 1.5532,               0.005941,               0.005941,               0.005941
                    126,                0.69778,                0.47578,                 1.0453,                0.77809,                0.49026,                 1.0649,                0.77865,                0.73574,                0.78738,                0.46449,                 1.3486,                  1.005,                 1.5525,                 1.4047,                 1.2073,                 1.5538,               0.005908,               0.005908,               0.005908
                    127,                0.69172,                0.47716,                  1.043,                0.77234,                0.49866,                 1.0624,                0.77616,                0.73709,                0.78719,                0.46403,                 1.3487,                 1.0066,                 1.5542,                 1.4046,                 1.2099,                  1.554,               0.005875,               0.005875,               0.005875
                    128,                0.68939,                0.46784,                 1.0394,                0.77091,                0.48835,                 1.0579,                0.81259,                0.70474,                0.78684,                0.46377,                 1.3494,                 1.0076,                 1.5574,                 1.4016,                 1.2187,                 1.5536,               0.005842,               0.005842,               0.005842
                    129,                0.68712,                0.46663,                 1.0406,                0.76839,                0.48652,                 1.0621,                0.81418,                0.70637,                0.78668,                 0.4637,                 1.3493,                 1.0083,                 1.5573,                  1.405,                 1.2167,                 1.5546,               0.005809,               0.005809,               0.005809
                    130,                0.68903,                0.46422,                 1.0391,                0.76837,                0.48136,                 1.0578,                0.81235,                0.70506,                0.78671,                0.46343,                 1.3479,                 1.0092,                 1.5557,                 1.4057,                 1.2145,                 1.5533,               0.005776,               0.005776,               0.005776
                    131,                 0.6899,                0.46734,                 1.0415,                0.76806,                0.48289,                 1.0595,                0.80451,                0.70999,                0.78741,                0.46387,                 1.3483,                 1.0107,                 1.5566,                 1.4055,                 1.2169,                 1.5535,               0.005743,               0.005743,               0.005743
                    132,                0.68515,                0.46665,                  1.037,                0.76467,                0.48228,                 1.0549,                0.80565,                0.71003,                0.78752,                0.46397,                 1.3474,                 1.0115,                 1.5555,                 1.4046,                 1.2199,                  1.554,                0.00571,                0.00571,                0.00571
                    133,                0.68121,                0.46289,                 1.0341,                0.76074,                0.47897,                 1.0519,                0.79718,                0.71497,                0.78637,                0.46344,                 1.3478,                 1.0113,                 1.5572,                 1.4061,                 1.2229,                 1.5553,               0.005677,               0.005677,               0.005677
                    134,                0.68028,                0.46039,                 1.0401,                0.76063,                0.47423,                 1.0573,                0.79929,                0.71316,                0.78556,                0.46334,                 1.3502,                 1.0105,                 1.5618,                 1.4064,                 1.2264,                 1.5558,               0.005644,               0.005644,               0.005644
                    135,                0.68073,                0.46386,                 1.0371,                0.75768,                0.47676,                  1.053,                0.80222,                0.71257,                0.78509,                0.46338,                 1.3521,                 1.0092,                 1.5667,                 1.4077,                 1.2277,                 1.5558,               0.005611,               0.005611,               0.005611
                    136,                0.67767,                0.45732,                 1.0367,                0.75696,                0.46745,                  1.056,                 0.8015,                0.71354,                0.78476,                0.46321,                 1.3531,                 1.0089,                 1.5692,                 1.4074,                 1.2285,                 1.5553,               0.005578,               0.005578,               0.005578
                    137,                0.68122,                0.46229,                 1.0385,                0.76251,                0.47591,                 1.0549,                0.79888,                0.71675,                0.78567,                0.46366,                  1.353,                 1.0095,                 1.5697,                  1.408,                 1.2296,                 1.5561,               0.005545,               0.005545,               0.005545
                    138,                 0.6733,                0.45656,                 1.0356,                0.75425,                 0.4707,                 1.0527,                0.79709,                0.71483,                0.78502,                0.46293,                 1.3531,                 1.0114,                 1.5702,                 1.4078,                 1.2299,                 1.5565,               0.005512,               0.005512,               0.005512
                    139,                0.67132,                0.45271,                 1.0346,                0.75144,                0.47517,                 1.0547,                0.79269,                 0.7172,                0.78371,                0.46168,                 1.3533,                  1.013,                 1.5717,                 1.4077,                  1.236,                 1.5577,               0.005479,               0.005479,               0.005479
                    140,                0.67228,                0.45515,                 1.0328,                0.75219,                0.46937,                 1.0512,                0.78026,                0.72945,                0.78321,                0.46137,                 1.3545,                 1.0137,                 1.5747,                 1.4081,                  1.238,                 1.5583,               0.005446,               0.005446,               0.005446
                    141,                0.66856,                0.45092,                 1.0334,                 0.7469,                0.46395,                 1.0506,                 0.7842,                0.72791,                0.78316,                0.46242,                 1.3547,                 1.0142,                 1.5749,                 1.4088,                 1.2382,                 1.5587,               0.005413,               0.005413,               0.005413
                    142,                0.66691,                0.45133,                 1.0323,                0.74319,                  0.469,                 1.0479,                0.77975,                0.72499,                0.78147,                0.46205,                 1.3554,                  1.013,                 1.5755,                 1.4081,                 1.2423,                 1.5577,                0.00538,                0.00538,                0.00538
                    143,                0.66523,                0.44948,                 1.0307,                0.74373,                0.46542,                 1.0476,                0.77453,                0.72696,                0.77971,                0.46096,                 1.3556,                 1.0124,                 1.5762,                 1.4091,                 1.2445,                 1.5585,               0.005347,               0.005347,               0.005347
                    144,                0.66416,                 0.4473,                 1.0299,                0.74113,                0.46237,                 1.0447,                0.79487,                 0.7145,                0.78014,                0.46261,                   1.35,                 1.0139,                 1.5672,                 1.4059,                 1.2535,                 1.5584,               0.005314,               0.005314,               0.005314
                    145,                0.66649,                0.45322,                 1.0322,                  0.741,                0.46871,                 1.0462,                 0.7849,                0.72464,                0.78185,                 0.4631,                 1.3497,                 1.0146,                 1.5673,                 1.4059,                 1.2582,                 1.5598,               0.005281,               0.005281,               0.005281
                    146,                0.66286,                0.44555,                 1.0286,                0.74083,                0.46007,                  1.046,                0.78832,                 0.7258,                 0.7813,                0.46249,                 1.3503,                  1.016,                 1.5687,                 1.4055,                 1.2607,                 1.5602,               0.005248,               0.005248,               0.005248
                    147,                0.66005,                0.44402,                 1.0279,                0.73656,                0.45229,                 1.0452,                0.77965,                0.72761,                0.78021,                 0.4623,                 1.3501,                 1.0174,                  1.569,                 1.4055,                  1.263,                 1.5607,               0.005215,               0.005215,               0.005215
                    148,                0.66161,                0.44401,                 1.0269,                0.74134,                0.45677,                 1.0454,                0.78468,                0.72676,                0.77863,                0.46098,                 1.3501,                 1.0178,                 1.5688,                 1.4067,                 1.2481,                 1.5551,               0.005182,               0.005182,               0.005182
                    149,                  0.658,                 0.4431,                 1.0268,                0.73465,                0.45624,                 1.0454,                0.78411,                0.72569,                0.77914,                0.46033,                 1.3505,                 1.0192,                 1.5692,                 1.4074,                 1.2479,                 1.5554,               0.005149,               0.005149,               0.005149
                    150,                0.65423,                0.43788,                 1.0238,                0.73028,                0.44915,                 1.0416,                0.78456,                0.72228,                0.77868,                0.46008,                 1.3515,                 1.0211,                 1.5702,                 1.4076,                 1.2521,                 1.5552,               0.005116,               0.005116,               0.005116
                    151,                0.65385,                0.43791,                 1.0243,                0.72955,                0.44973,                 1.0421,                0.78502,                0.72478,                0.77925,                0.46015,                  1.352,                 1.0212,                 1.5712,                  1.407,                 1.2586,                 1.5548,               0.005083,               0.005083,               0.005083
                    152,                0.65088,                0.44106,                 1.0229,                0.72843,                0.45305,                 1.0409,                 0.7836,                0.72705,                0.77976,                0.45991,                  1.352,                 1.0205,                 1.5717,                 1.4059,                 1.2604,                 1.5518,                0.00505,                0.00505,                0.00505
                    153,                0.65036,                0.44089,                 1.0223,                0.72682,                0.45368,                 1.0407,                0.78874,                0.71999,                0.77878,                 0.4588,                 1.3526,                 1.0202,                 1.5729,                 1.4069,                 1.2611,                  1.552,               0.005017,               0.005017,               0.005017
                    154,                0.64886,                0.43922,                  1.024,                0.72532,                0.45037,                 1.0425,                0.78416,                0.72371,                0.77804,                0.45858,                 1.3526,                 1.0217,                 1.5731,                 1.4082,                 1.2588,                 1.5536,               0.004984,               0.004984,               0.004984
                    155,                0.64619,                  0.434,                 1.0222,                0.72066,                0.44344,                 1.0407,                0.78227,                0.72342,                0.77699,                0.45806,                 1.3531,                 1.0233,                 1.5738,                 1.4088,                 1.2636,                 1.5539,               0.004951,               0.004951,               0.004951
                    156,                0.64557,                0.43995,                 1.0243,                0.72078,                0.45225,                 1.0411,                0.79732,                0.71121,                0.77628,                0.45785,                 1.3544,                 1.0237,                 1.5753,                 1.4103,                 1.2653,                  1.555,               0.004918,               0.004918,               0.004918
                    157,                0.64613,                0.43297,                 1.0199,                 0.7229,                0.44641,                 1.0387,                0.79708,                0.71088,                0.77737,                0.45906,                 1.3556,                 1.0239,                 1.5767,                 1.4117,                 1.2635,                  1.557,               0.004885,               0.004885,               0.004885
                    158,                 0.6412,                0.42932,                 1.0174,                0.71407,                0.43764,                 1.0336,                0.79152,                0.71273,                0.77668,                0.45899,                 1.3561,                 1.0256,                 1.5774,                  1.413,                 1.2605,                 1.5581,               0.004852,               0.004852,               0.004852
                    159,                0.64216,                0.43111,                 1.0183,                0.71651,                0.44485,                 1.0356,                0.80131,                0.69999,                0.77569,                 0.4583,                 1.3565,                 1.0279,                 1.5782,                 1.4138,                 1.2602,                  1.558,               0.004819,               0.004819,               0.004819
                    160,                0.63757,                0.42462,                 1.0185,                 0.7146,                0.43927,                 1.0383,                0.80695,                0.70076,                0.77433,                0.45758,                 1.3575,                   1.03,                 1.5789,                  1.412,                 1.2658,                 1.5579,               0.004786,               0.004786,               0.004786
                    161,                0.63829,                0.42918,                 1.0182,                 0.7147,                0.43553,                 1.0367,                0.80242,                0.70182,                0.77497,                0.45668,                 1.3581,                 1.0309,                 1.5796,                 1.4118,                 1.2708,                 1.5585,               0.004753,               0.004753,               0.004753
                    162,                 0.6317,                0.42308,                 1.0135,                0.70673,                0.42781,                 1.0301,                0.80619,                0.70102,                0.77517,                0.45675,                 1.3592,                 1.0325,                 1.5809,                 1.4124,                 1.2695,                 1.5623,                0.00472,                0.00472,                0.00472
                    163,                0.63414,                0.42318,                 1.0133,                0.71121,                0.43321,                 1.0304,                 0.8099,                0.69831,                0.77451,                0.45642,                 1.3604,                  1.033,                 1.5825,                 1.4128,                 1.2739,                 1.5626,               0.004687,               0.004687,               0.004687
                    164,                0.63104,                0.41938,                 1.0144,                0.70516,                0.42409,                 1.0307,                0.80944,                0.69909,                0.77455,                0.45633,                 1.3605,                 1.0339,                 1.5835,                 1.4141,                 1.2694,                 1.5638,               0.004654,               0.004654,               0.004654
                    165,                0.63224,                0.42453,                 1.0152,                0.70613,                0.43207,                 1.0308,                0.80027,                0.70224,                0.77429,                0.45588,                 1.3609,                 1.0365,                 1.5848,                  1.416,                 1.2633,                 1.5657,               0.004621,               0.004621,               0.004621
                    166,                0.62786,                0.42024,                 1.0117,                0.70334,                0.42675,                 1.0285,                0.80169,                0.69909,                0.77221,                0.45619,                 1.3607,                 1.0373,                 1.5851,                 1.4148,                 1.2684,                 1.5666,               0.004588,               0.004588,               0.004588
                    167,                0.62459,                0.41721,                 1.0102,                0.69803,                0.42566,                 1.0282,                0.80091,                0.70036,                 0.7737,                0.45694,                 1.3603,                 1.0384,                 1.5851,                 1.4152,                 1.2702,                 1.5688,               0.004555,               0.004555,               0.004555
                    168,                0.62778,                0.41962,                 1.0116,                0.70639,                0.42915,                 1.0298,                0.80011,                 0.7036,                0.77397,                0.45605,                 1.3606,                 1.0387,                  1.586,                 1.4163,                 1.2685,                 1.5702,               0.004522,               0.004522,               0.004522
                    169,                0.62724,                0.41879,                 1.0098,                0.70294,                0.42672,                 1.0255,                0.79883,                0.70485,                0.77359,                0.45605,                 1.3608,                 1.0395,                 1.5869,                 1.4152,                 1.2706,                 1.5699,               0.004489,               0.004489,               0.004489
                    170,                0.62187,                0.41509,                 1.0072,                0.69693,                0.42018,                 1.0261,                0.79596,                0.70609,                 0.7728,                0.45622,                 1.3614,                 1.0412,                 1.5882,                  1.417,                 1.2691,                 1.5708,               0.004456,               0.004456,               0.004456
                    171,                0.62331,                0.41615,                 1.0084,                0.69899,                0.42206,                  1.026,                0.79359,                0.70814,                0.77294,                0.45623,                 1.3619,                 1.0411,                 1.5886,                 1.4163,                 1.2737,                 1.5704,               0.004423,               0.004423,               0.004423
                    172,                0.62185,                0.41128,                 1.0065,                0.69832,                0.41813,                 1.0231,                 0.8007,                 0.7024,                0.77412,                0.45744,                  1.362,                 1.0424,                  1.589,                 1.4147,                 1.2785,                 1.5707,                0.00439,                0.00439,                0.00439
                    173,                0.62023,                0.41497,                  1.009,                 0.6926,                 0.4221,                 1.0256,                0.79497,                 0.7066,                0.77346,                0.45793,                 1.3622,                 1.0427,                 1.5899,                 1.4154,                 1.2777,                 1.5713,               0.004357,               0.004357,               0.004357
                    174,                0.61544,                0.40965,                 1.0068,                0.68801,                0.41387,                 1.0225,                0.79258,                0.70803,                0.77512,                0.45761,                 1.3629,                 1.0447,                 1.5906,                 1.4165,                 1.2748,                 1.5735,               0.004324,               0.004324,               0.004324
                    175,                 0.6167,                0.41109,                 1.0037,                0.68883,                 0.4161,                 1.0197,                0.79374,                0.70751,                0.77551,                0.45675,                 1.3638,                 1.0468,                 1.5909,                 1.4168,                  1.278,                 1.5756,               0.004291,               0.004291,               0.004291
                    176,                0.61273,                0.40821,                 1.0029,                0.68555,                0.41325,                  1.018,                0.79514,                0.70865,                 0.7748,                0.45638,                 1.3636,                 1.0495,                 1.5904,                 1.4177,                 1.2807,                 1.5746,               0.004258,               0.004258,               0.004258
                    177,                0.61254,                0.40528,                 1.0043,                0.68353,                 0.4125,                 1.0192,                0.79305,                 0.7073,                0.77503,                0.45591,                 1.3645,                 1.0529,                 1.5915,                 1.4182,                 1.2825,                 1.5753,               0.004225,               0.004225,               0.004225
                    178,                0.61269,                0.40453,                 1.0031,                0.68554,                0.40992,                 1.0188,                0.77617,                0.71554,                0.77404,                0.45612,                 1.3645,                 1.0541,                 1.5916,                 1.4185,                 1.2842,                 1.5781,               0.004192,               0.004192,               0.004192
                    179,                0.61294,                0.40327,                 1.0043,                0.68871,                0.40743,                 1.0204,                0.77474,                0.71858,                 0.7738,                0.45587,                 1.3644,                 1.0555,                 1.5916,                 1.4213,                 1.2804,                 1.5804,               0.004159,               0.004159,               0.004159
                    180,                 0.6054,                0.40339,                 1.0029,                 0.6795,                0.40414,                 1.0199,                0.78845,                0.70498,                0.77274,                0.45547,                 1.3649,                 1.0573,                 1.5921,                  1.423,                 1.2786,                 1.5814,               0.004126,               0.004126,               0.004126
                    181,                0.60779,                  0.403,                0.99951,                 0.6811,                0.40583,                  1.016,                0.76767,                0.72401,                0.77275,                0.45547,                 1.3655,                 1.0591,                 1.5929,                 1.4226,                 1.2873,                 1.5807,               0.004093,               0.004093,               0.004093
                    182,                0.60263,                0.40161,                0.99831,                 0.6747,                0.40457,                 1.0142,                0.79334,                0.69975,                0.77329,                0.45576,                 1.3661,                  1.061,                 1.5936,                 1.4242,                  1.286,                 1.5816,                0.00406,                0.00406,                0.00406
                    183,                0.60249,                 0.3988,                0.99895,                0.67485,                0.40264,                 1.0154,                0.76614,                0.72106,                0.77262,                0.45576,                 1.3669,                 1.0629,                 1.5942,                 1.4298,                 1.2772,                 1.5815,               0.004027,               0.004027,               0.004027
                    184,                0.60095,                0.39578,                0.99777,                 0.6722,                0.39825,                  1.014,                0.77174,                0.71686,                0.77286,                0.45517,                 1.3683,                 1.0655,                 1.5955,                 1.4286,                 1.2869,                 1.5813,               0.003994,               0.003994,               0.003994
                    185,                0.59575,                 0.3938,                0.99524,                0.66721,                0.39846,                 1.0093,                0.77388,                0.71377,                 0.7722,                0.45432,                 1.3692,                 1.0687,                 1.5961,                 1.4293,                 1.2891,                 1.5818,               0.003961,               0.003961,               0.003961
                    186,                0.60044,                0.39534,                0.99869,                 0.6718,                0.40042,                 1.0137,                0.76202,                 0.7246,                0.77112,                0.45338,                 1.3701,                 1.0716,                  1.597,                 1.4291,                  1.298,                 1.5804,               0.003928,               0.003928,               0.003928
                    187,                0.59923,                0.39422,                0.99639,                0.66942,                0.40233,                 1.0107,                0.75136,                0.73286,                0.77047,                0.45287,                   1.37,                 1.0738,                 1.5968,                 1.4259,                 1.3079,                  1.582,               0.003895,               0.003895,               0.003895
                    188,                0.59628,                0.39471,                0.99616,                 0.6671,                0.39969,                 1.0113,                0.75483,                0.72985,                0.77001,                0.45313,                 1.3705,                 1.0746,                 1.5974,                 1.4259,                  1.312,                 1.5827,               0.003862,               0.003862,               0.003862
                    189,                0.59273,                0.39417,                  0.994,                0.66219,                0.39869,                 1.0082,                0.75082,                0.73246,                 0.7694,                0.45312,                  1.371,                 1.0757,                 1.5975,                  1.427,                 1.3109,                 1.5832,               0.003829,               0.003829,               0.003829
                    190,                0.59322,                 0.3928,                0.99377,                0.66608,                0.39657,                 1.0094,                0.74589,                0.73661,                0.76889,                0.45277,                 1.3714,                 1.0775,                 1.5979,                 1.4277,                 1.3141,                 1.5836,               0.003796,               0.003796,               0.003796
                    191,                0.59408,                0.38929,                0.99706,                0.66062,                0.39256,                 1.0121,                0.74425,                0.73495,                0.76839,                0.45223,                 1.3725,                 1.0798,                 1.5989,                 1.4276,                 1.3184,                 1.5837,               0.003763,               0.003763,               0.003763
                    192,                0.58969,                0.38821,                0.99179,                0.66164,                0.38708,                 1.0068,                0.74337,                0.73129,                0.76804,                0.45168,                 1.3734,                 1.0821,                 1.5994,                 1.4281,                  1.319,                 1.5844,                0.00373,                0.00373,                0.00373
                    193,                0.58483,                0.38481,                0.98996,                0.65551,                0.38676,                 1.0055,                0.75032,                0.72875,                0.76755,                0.45206,                 1.3741,                  1.084,                 1.6002,                 1.4304,                 1.3167,                 1.5867,               0.003697,               0.003697,               0.003697
                    194,                0.58592,                0.38983,                0.99171,                0.65503,                0.38953,                 1.0049,                0.75704,                0.72683,                0.76686,                0.45185,                  1.375,                 1.0856,                 1.6007,                  1.431,                  1.319,                 1.5871,               0.003664,               0.003664,               0.003664
                    195,                0.58281,                0.38811,                0.99055,                0.65298,                0.38584,                  1.006,                0.75622,                0.72678,                 0.7671,                0.45209,                 1.3762,                 1.0892,                 1.6015,                 1.4302,                 1.3299,                 1.5879,               0.003631,               0.003631,               0.003631
                    196,                0.58144,                0.38488,                0.98885,                0.65341,                0.38864,                 1.0055,                 0.7654,                0.72178,                  0.768,                0.45225,                 1.3763,                 1.0899,                 1.6015,                  1.432,                  1.326,                 1.5879,               0.003598,               0.003598,               0.003598
                    197,                0.58416,                0.38711,                0.99074,                 0.6558,                0.38556,                 1.0051,                0.77118,                0.71571,                0.77035,                0.45356,                  1.376,                 1.0907,                 1.6011,                 1.4334,                 1.3288,                 1.5876,               0.003565,               0.003565,               0.003565
                    198,                0.57745,                0.38141,                0.99153,                0.64813,                  0.377,                 1.0055,                0.77608,                 0.7079,                0.77084,                0.45278,                 1.3762,                 1.0912,                 1.6009,                 1.4334,                 1.3316,                  1.587,               0.003532,               0.003532,               0.003532
                    199,                0.58221,                0.38543,                0.98726,                0.65117,                0.38808,                 1.0009,                0.75625,                0.72566,                0.77054,                0.45145,                 1.3769,                 1.0923,                 1.6015,                 1.4346,                 1.3372,                  1.587,               0.003499,               0.003499,               0.003499
                    200,                0.57835,                0.37957,                0.98852,                0.64656,                0.37685,                 1.0038,                0.75349,                0.72556,                0.76972,                0.45099,                 1.3779,                 1.0938,                 1.6027,                 1.4371,                 1.3343,                 1.5885,               0.003466,               0.003466,               0.003466
                    201,                0.57816,                0.37759,                0.98747,                0.64938,                0.37879,                 1.0028,                0.75823,                0.72356,                0.76999,                 0.4524,                 1.3783,                 1.0947,                 1.6027,                 1.4358,                  1.338,                 1.5907,               0.003433,               0.003433,               0.003433
                    202,                  0.573,                0.37554,                0.98442,                0.64139,                0.37123,                0.99828,                0.74953,                0.72691,                 0.7702,                0.45323,                 1.3782,                  1.095,                 1.6027,                 1.4367,                 1.3407,                 1.5918,                 0.0034,                 0.0034,                 0.0034
                    203,                0.57209,                0.37565,                0.98209,                 0.6412,                0.37736,                0.99636,                0.74771,                0.72618,                0.77174,                 0.4537,                 1.3777,                 1.0958,                 1.6029,                 1.4355,                 1.3465,                 1.5915,               0.003367,               0.003367,               0.003367
                    204,                 0.5712,                0.37716,                0.98319,                0.64171,                0.37514,                0.99744,                0.74735,                0.72618,                0.77185,                0.45271,                  1.378,                 1.0973,                 1.6028,                 1.4362,                 1.3506,                 1.5954,               0.003334,               0.003334,               0.003334
                    205,                0.57018,                 0.3736,                0.98415,                0.63875,                 0.3696,                0.99822,                0.75416,                 0.7271,                 0.7719,                 0.4524,                 1.3778,                 1.0985,                 1.6025,                  1.438,                 1.3491,                 1.5954,               0.003301,               0.003301,               0.003301
