                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    100,                 1.0203,                0.76955,                 1.3186,                 1.0791,                0.82683,                 1.3192,                0.68356,                0.66384,                 0.6807,                0.37954,                 1.6263,                 1.4363,                 2.2325,                 1.6436,                 1.4359,                 2.2174,             0.00025218,             0.00025218,             0.00025218
                    101,                 1.0131,                0.75058,                 1.3147,                 1.0654,                0.79613,                 1.3211,                0.72629,                0.63437,                0.68346,                0.38198,                 1.6753,                 1.2512,                 2.3357,                 1.6876,                 1.2751,                 2.3027,             0.00024747,             0.00024747,             0.00024747
                    102,                 1.0228,                0.76281,                 1.3064,                 1.0772,                0.83311,                 1.3131,                0.70525,                0.66976,                0.69351,                0.37767,                 1.6371,                 1.4038,                 2.2691,                 1.6527,                 1.4057,                 2.2471,             0.00024276,             0.00024276,             0.00024276
                    103,                 1.0045,                0.74618,                 1.3063,                 1.0703,                0.79433,                 1.3227,                0.72484,                0.65859,                0.70041,                0.38236,                 1.6164,                 1.3094,                 2.2452,                 1.6334,                 1.3427,                 2.2269,             0.00023805,             0.00023805,             0.00023805
                    104,                 1.0126,                0.74604,                 1.3087,                 1.0758,                0.79363,                 1.3161,                0.72346,                0.65015,                0.69439,                0.38212,                 1.6285,                 1.4314,                  2.223,                   1.64,                 1.4086,                 2.2014,             0.00023334,             0.00023334,             0.00023334
                    105,                0.98589,                0.73886,                 1.2935,                 1.0467,                0.78711,                 1.3042,                0.70185,                 0.6997,                0.71025,                0.39179,                 1.6265,                 1.2208,                 2.2703,                 1.6337,                 1.2436,                  2.236,             0.00022862,             0.00022862,             0.00022862
                    106,                0.97869,                  0.732,                 1.3001,                 1.0426,                0.77479,                 1.3044,                0.72201,                0.69056,                0.70825,                0.39128,                 1.6082,                  1.169,                 2.2404,                 1.6179,                 1.1942,                 2.2158,             0.00022391,             0.00022391,             0.00022391
                    107,                0.98953,                0.73399,                  1.297,                 1.0467,                0.78067,                 1.3033,                 0.6981,                0.69818,                0.70715,                0.38662,                  1.652,                 1.2253,                 2.3216,                 1.6666,                 1.2481,                 2.3024,              0.0002192,              0.0002192,              0.0002192
                    108,                0.99026,                0.73782,                 1.2977,                 1.0483,                0.78811,                 1.3084,                0.68784,                0.67962,                0.68673,                0.37241,                 1.6803,                 1.2741,                 2.3625,                 1.6846,                  1.307,                 2.3304,             0.00021449,             0.00021449,             0.00021449
                    109,                0.97492,                0.73338,                 1.2887,                 1.0406,                0.77848,                 1.2992,                0.66688,                0.69405,                0.69202,                0.37284,                 1.6584,                 1.3077,                 2.3263,                  1.668,                 1.3516,                 2.2954,             0.00020977,             0.00020977,             0.00020977
                    110,                0.97488,                0.70184,                 1.2827,                 1.0389,                0.75457,                  1.288,                0.69644,                0.68502,                0.69138,                0.37713,                 1.6273,                  1.284,                 2.3031,                 1.6313,                 1.3293,                 2.2626,             0.00020506,             0.00020506,             0.00020506
                    111,                0.98167,                0.72311,                 1.2916,                 1.0344,                0.78722,                  1.297,                0.71249,                0.68178,                0.68839,                0.37247,                 1.6346,                 1.1943,                 2.3146,                 1.6548,                 1.2324,                 2.2859,             0.00020035,             0.00020035,             0.00020035
                    112,                 0.9626,                0.70202,                 1.2766,                 1.0223,                0.75372,                 1.2805,                0.69521,                0.70621,                0.70165,                0.37802,                 1.6408,                 1.2268,                 2.3115,                 1.6505,                 1.2482,                 2.2767,             0.00019564,             0.00019564,             0.00019564
                    113,                 0.9556,                0.71743,                 1.2834,                 1.0143,                0.76904,                 1.2907,                0.66888,                0.71519,                 0.6987,                0.37517,                 1.6252,                 1.2454,                 2.3084,                 1.6294,                 1.2931,                 2.2598,             0.00019092,             0.00019092,             0.00019092
                    114,                0.96828,                0.69843,                 1.2723,                 1.0226,                0.74929,                 1.2772,                0.70971,                0.67311,                0.68805,                0.36773,                 1.6583,                 1.2531,                 2.3472,                  1.664,                 1.2849,                 2.3173,             0.00018621,             0.00018621,             0.00018621
                    115,                0.95336,                0.70108,                 1.2728,                 1.0048,                 0.7549,                 1.2788,                0.67879,                0.68565,                 0.6853,                0.36471,                 1.6662,                 1.2696,                 2.3713,                 1.6783,                 1.2919,                  2.342,              0.0001815,              0.0001815,              0.0001815
                    116,                0.94162,                0.69075,                  1.272,                  1.003,                0.73987,                 1.2775,                0.68828,                0.68794,                 0.6786,                0.36224,                 1.6228,                 1.2647,                   2.31,                 1.6294,                 1.3198,                 2.2727,             0.00017679,             0.00017679,             0.00017679
                    117,                0.95665,                0.68947,                 1.2784,                 1.0164,                0.73007,                 1.2842,                0.67578,                 0.6792,                 0.6713,                0.35949,                 1.6444,                 1.4229,                 2.3359,                 1.6663,                 1.4386,                 2.3197,             0.00017207,             0.00017207,             0.00017207
                    118,                0.94595,                 0.6975,                 1.2784,                 1.0045,                0.74483,                 1.2834,                0.69798,                0.68507,                0.69691,                0.37504,                 1.6583,                 1.2167,                 2.3735,                 1.6661,                 1.2433,                 2.3349,             0.00016736,             0.00016736,             0.00016736
                    119,                  0.948,                 0.6909,                 1.2696,                 1.0082,                0.73774,                 1.2748,                0.68152,                 0.6943,                0.69379,                0.37496,                 1.6438,                 1.2515,                 2.3367,                 1.6529,                 1.2725,                 2.2971,             0.00016265,             0.00016265,             0.00016265
                    120,                0.95232,                0.68945,                 1.2737,                 1.0177,                0.74838,                 1.2811,                0.69521,                0.68962,                0.69232,                0.37022,                 1.6743,                 1.2133,                 2.4081,                 1.6723,                 1.2451,                 2.3533,             0.00015794,             0.00015794,             0.00015794
                    121,                0.92303,                0.66951,                 1.2603,                0.98186,                0.71419,                  1.268,                0.70138,                0.68265,                0.69308,                0.37596,                   1.65,                 1.2932,                 2.3551,                 1.6587,                 1.3227,                 2.3159,             0.00015322,             0.00015322,             0.00015322
                    122,                0.93404,                0.67013,                 1.2655,                0.99386,                0.71455,                 1.2727,                0.71101,                0.68147,                0.69143,                0.37508,                 1.6486,                 1.2926,                 2.3761,                 1.6573,                 1.3294,                 2.3373,             0.00014851,             0.00014851,             0.00014851
                    123,                0.92477,                0.66424,                 1.2537,                0.98217,                 0.7199,                 1.2617,                0.69759,                0.69335,                0.68153,                0.36503,                 1.6493,                 1.3733,                 2.3637,                  1.662,                 1.3963,                 2.3274,              0.0001438,              0.0001438,              0.0001438
                    124,                0.90916,                0.66525,                   1.25,                0.97194,                0.72223,                 1.2614,                 0.7073,                0.66334,                0.68063,                0.36273,                 1.6601,                  1.349,                 2.3923,                 1.6645,                 1.3811,                 2.3459,             0.00013909,             0.00013909,             0.00013909
                    125,                0.91053,                  0.669,                 1.2475,                0.97586,                0.72224,                 1.2619,                0.67554,                0.70445,                 0.6954,                0.36899,                 1.6547,                 1.2801,                 2.3975,                 1.6607,                 1.3072,                 2.3528,             0.00013437,             0.00013437,             0.00013437
                    126,                0.90354,                0.65681,                 1.2398,                0.97188,                0.70286,                 1.2521,                0.68972,                 0.6955,                 0.7084,                0.38021,                  1.662,                 1.2006,                 2.4107,                 1.6715,                 1.2263,                 2.3645,             0.00012966,             0.00012966,             0.00012966
                    127,                0.91042,                0.66676,                  1.239,                0.97516,                0.72393,                 1.2513,                0.68578,                0.68049,                0.69933,                0.37783,                 1.6799,                 1.3745,                 2.4489,                 1.6873,                 1.3831,                 2.4056,             0.00012495,             0.00012495,             0.00012495
                    128,                0.89251,                0.65509,                 1.2257,                0.94288,                0.70693,                 1.2313,                0.69076,                0.67049,                0.69019,                0.36547,                  1.693,                 1.3899,                 2.4839,                 1.7046,                  1.403,                 2.4378,             0.00012024,             0.00012024,             0.00012024
                    129,                0.90186,                0.63983,                 1.2412,                0.95782,                0.68433,                 1.2508,                0.63378,                0.74297,                0.69613,                0.36749,                 1.6903,                 1.3774,                 2.4722,                  1.689,                 1.3833,                 2.4134,             0.00011553,             0.00011553,             0.00011553
                    130,                 0.8771,                0.63628,                 1.2432,                0.93478,                 0.6835,                 1.2525,                0.67337,                0.70448,                0.68829,                0.36299,                 1.6877,                 1.4113,                 2.4852,                 1.6854,                 1.4219,                 2.4274,             0.00011081,             0.00011081,             0.00011081
                    131,                0.85857,                0.61569,                  1.218,                0.91522,                0.65455,                 1.2284,                0.69238,                 0.6834,                0.68983,                0.36093,                 1.6666,                 1.3924,                 2.4289,                 1.6728,                 1.4165,                 2.3805,              0.0001061,              0.0001061,              0.0001061
                    132,                0.87992,                0.63411,                 1.2313,                0.93994,                0.67078,                 1.2427,                0.68197,                0.69184,                0.67884,                0.35342,                 1.6698,                 1.3924,                 2.4318,                 1.6802,                 1.4025,                 2.3858,             0.00010139,             0.00010139,             0.00010139
                    133,                0.89432,                0.63376,                 1.2405,                0.95396,                0.68485,                  1.251,                0.67905,                0.70696,                0.68877,                0.36236,                 1.6739,                 1.3015,                 2.4302,                 1.6839,                 1.3298,                 2.3806,             9.6676e-05,             9.6676e-05,             9.6676e-05
                    134,                0.88685,                 0.6264,                 1.2334,                0.94502,                0.66515,                 1.2445,                0.67773,                0.69206,                0.67914,                0.35396,                 1.6815,                 1.3653,                 2.4343,                 1.6867,                 1.3911,                 2.3872,             9.1963e-05,             9.1963e-05,             9.1963e-05
                    135,                0.86905,                0.62434,                 1.2199,                0.93229,                0.66201,                 1.2336,                0.67318,                 0.6908,                0.68959,                0.36346,                 1.7017,                 1.3544,                 2.4758,                 1.6978,                 1.3894,                 2.4153,             8.7251e-05,             8.7251e-05,             8.7251e-05
                    136,                0.86989,                0.63271,                 1.2337,                0.93047,                0.68068,                 1.2457,                0.65452,                0.71404,                 0.6936,                0.36719,                 1.6881,                 1.3472,                 2.4596,                  1.692,                 1.3619,                 2.4121,             8.2538e-05,             8.2538e-05,             8.2538e-05
                    137,                0.86762,                0.62825,                 1.2278,                 0.9286,                0.67175,                 1.2369,                0.68838,                 0.6922,                0.70207,                0.36667,                 1.6929,                 1.3631,                 2.4765,                  1.687,                 1.3828,                 2.4088,             7.7826e-05,             7.7826e-05,             7.7826e-05
                    138,                0.85202,                0.61524,                 1.2108,                0.91159,                0.65651,                 1.2202,                0.67346,                0.72228,                 0.6905,                0.36243,                 1.6741,                 1.3528,                 2.4492,                 1.6808,                 1.3649,                 2.4056,             7.3114e-05,             7.3114e-05,             7.3114e-05
                    139,                0.87393,                0.60929,                 1.2254,                0.93543,                0.65325,                 1.2338,                0.68912,                0.68113,                0.68777,                0.35974,                 1.6792,                 1.4343,                 2.4559,                 1.6876,                 1.4325,                 2.4111,             6.8401e-05,             6.8401e-05,             6.8401e-05
                    140,                0.84201,                0.60292,                 1.2053,                0.90022,                0.64261,                 1.2193,                0.69689,                0.69273,                 0.6922,                  0.363,                 1.6793,                 1.4006,                 2.4559,                 1.6835,                 1.4057,                 2.4059,             6.3689e-05,             6.3689e-05,             6.3689e-05
                    141,                 0.7387,                0.37901,                 1.1577,                0.76166,                0.33695,                 1.1661,                0.70342,                0.68977,                0.69329,                0.36327,                 1.6899,                 1.4022,                 2.4846,                 1.6955,                 1.4217,                 2.4305,             5.8976e-05,             5.8976e-05,             5.8976e-05
                    142,                0.72532,                0.38326,                 1.1495,                0.75744,                0.35491,                 1.1603,                0.70162,                0.68974,                0.68555,                0.35859,                 1.6887,                  1.419,                 2.4947,                 1.7013,                 1.4427,                 2.4442,             5.4264e-05,             5.4264e-05,             5.4264e-05
                    143,                0.70326,                 0.3651,                 1.1364,                0.73231,                0.32723,                 1.1454,                0.68678,                0.69662,                0.68535,                0.35994,                 1.6897,                 1.4329,                 2.5069,                 1.6933,                 1.4626,                 2.4458,             4.9552e-05,             4.9552e-05,             4.9552e-05
                    144,                0.69291,                0.35513,                 1.1351,                0.71597,                0.30532,                 1.1424,                0.68655,                0.69623,                0.68368,                0.36095,                  1.677,                  1.422,                 2.4792,                 1.6877,                  1.445,                 2.4331,             4.4839e-05,             4.4839e-05,             4.4839e-05
                    145,                 0.6925,                0.35123,                 1.1314,                0.71617,                0.29473,                 1.1385,                0.69963,                0.68971,                0.69389,                0.36611,                 1.6743,                 1.3757,                 2.4764,                 1.6923,                 1.4012,                 2.4385,             4.0127e-05,             4.0127e-05,             4.0127e-05
                    146,                0.69798,                0.35813,                 1.1406,                0.72607,                0.32758,                 1.1493,                0.69983,                0.68258,                0.68893,                0.36373,                 1.6752,                 1.3478,                 2.4835,                 1.6927,                 1.3756,                 2.4496,             3.5414e-05,             3.5414e-05,             3.5414e-05
                    147,                0.67941,                0.34903,                 1.1252,                 0.7021,                0.29693,                 1.1302,                0.67377,                 0.7071,                0.69369,                0.36504,                 1.6819,                 1.3445,                 2.4932,                 1.7025,                 1.3706,                 2.4575,             3.0702e-05,             3.0702e-05,             3.0702e-05
                    148,                 0.6807,                0.34663,                 1.1327,                0.70729,                0.30263,                 1.1414,                0.68545,                0.70356,                0.69102,                 0.3636,                 1.6859,                 1.3636,                 2.5115,                 1.7043,                 1.3886,                 2.4703,              2.599e-05,              2.599e-05,              2.599e-05
                    149,                0.67997,                0.34461,                 1.1309,                0.70306,                0.30154,                  1.135,                0.65917,                0.72553,                0.68563,                0.36158,                 1.6883,                 1.3766,                 2.5205,                  1.707,                 1.3959,                 2.4778,             2.1277e-05,             2.1277e-05,             2.1277e-05
                    150,                0.67049,                0.34537,                 1.1267,                0.69545,                0.30285,                 1.1318,                0.65986,                0.72524,                0.69179,                0.36525,                 1.6912,                 1.3642,                 2.5286,                  1.709,                 1.3746,                 2.4843,             1.6565e-05,             1.6565e-05,             1.6565e-05
